% 1. Title: SCIAA Classifying printed and Handwritten text
% 
% 2. Sources:
% (a) Creator: Akhil Katpally
% (b) Donor: SCIAA 
% (c) Date: May, 2016
% 
@RELATION SCIAA
@ATTRIBUTE VerticalProjectionVariance  	NUMERIC
@ATTRIBUTE MajorHorizontalProjectionDifference   	NUMERIC
@ATTRIBUTE MajorVerticalEdge  	NUMERIC
@ATTRIBUTE pixelDistribution   NUMERIC
@ATTRIBUTE VerticalEdge   NUMERIC
@ATTRIBUTE Density   NUMERIC
@ATTRIBUTE DeviationWidth   NUMERIC
@ATTRIBUTE DeviationHeight   NUMERIC
@ATTRIBUTE DeviationArea   NUMERIC
@ATTRIBUTE class        {Printed, Handwritten}
@DATA
5609076.13,6120,141.67,39.31,41.00,73.40,337.36,32.23,75574.34,Handwritten
9556479.78,15300,147.33,26.94,39.13,71.43,245.36,32.23,67294.34,Handwritten
21509489.50,46920,130.29,29.96,21.94,39.53,34.64,14.77,16526.34,Handwritten
44017242.23,111690,105.75,14.33,18.70,33.67,1768.64,176.77,590067.66,Handwritten
12493872.01,18360,205.65,28.12,27.63,48.99,153.36,29.23,57946.34,Handwritten
22061829.29,16320,204.84,75.53,33.49,54.78,205.36,0.23,53966.34,Handwritten
41748327.37,11220,230.82,38.25,27.96,53.14,229.36,6.23,58574.34,Handwritten
14773006.23,78540,164.24,37.89,32.09,62.60,514.64,4.23,29777.66,Handwritten
7941493.33,9180,143.44,19.00,29.09,54.38,373.36,42.23,80174.34,Handwritten
17813020.19,33660,127.50,37.32,25.38,54.34,206.64,17.77,9185.66,Handwritten
13118985.00,14280,183.48,2.83,44.20,81.44,253.36,40.23,70062.34,Handwritten
16841703.16,9180,182.14,60.48,33.28,56.81,413.36,24.23,81646.34,Handwritten
20775071.94,12240,220.23,46.55,22.25,40.68,137.36,12.23,50134.34,Handwritten
13062043.92,19380,136.48,6.10,19.98,40.83,87.36,19.77,31130.34,Handwritten
7382672.81,10200,136.45,63.78,29.09,42.66,181.36,8.23,53662.34,Handwritten
10478521.40,14280,166.73,44.37,27.55,43.85,301.36,18.23,69422.34,Handwritten
24007005.08,21420,152.34,29.88,21.42,41.03,84.64,31.77,421.66,Handwritten
11183711.90,7140,244.07,65.86,37.00,70.15,369.36,52.23,81254.34,Handwritten
14427072.64,11220,215.54,77.17,38.57,74.97,129.36,38.23,59134.34,Handwritten
13914926.57,13260,197.05,27.79,31.07,59.06,237.36,34.23,67118.34,Handwritten
11950753.25,21420,185.45,84.27,30.39,54.63,153.36,34.23,59726.34,Handwritten
19820046.22,22440,166.30,26.54,32.76,64.48,129.36,30.23,56094.34,Handwritten
8066308.33,45900,148.75,47.75,31.27,53.19,1010.64,26.23,54865.66,Handwritten
12631138.06,90780,201.32,11.67,23.25,43.41,2.64,46.23,52142.34,Handwritten
17455800.15,10200,178.95,69.14,33.94,53.80,197.36,8.23,55486.34,Handwritten
10138168.37,13260,177.97,60.84,22.35,45.33,269.36,26.23,68014.34,Handwritten
12966257.07,7140,206.89,55.55,37.38,63.99,269.36,16.23,65614.34,Handwritten
17246379.71,15300,151.56,5.31,34.91,64.45,357.36,16.23,74942.34,Handwritten
8333015.09,9180,141.36,4.60,30.33,54.05,349.36,30.23,76334.34,Handwritten
6400430.41,15300,167.93,21.94,39.45,66.88,185.36,40.23,64486.34,Handwritten
21850730.32,36720,122.53,7.27,24.18,44.98,156.64,31.77,11509.66,Handwritten
25771628.52,32640,140.80,14.89,25.33,46.50,1.36,40.77,8250.34,Handwritten
53352037.08,115770,98.36,1.65,18.70,34.37,2072.64,297.77,993385.66,Handwritten
7876959.30,11220,179.44,8.29,37.65,83.14,205.36,68.23,74638.34,Handwritten
60997698.94,96900,111.31,6.56,22.59,40.94,952.64,255.77,461581.66,Handwritten
7896335.55,28560,205.65,28.98,44.80,78.05,157.36,60.23,69230.34,Handwritten
4786719.91,11220,150.45,2.76,32.56,66.99,361.36,22.23,76254.34,Handwritten
38906022.34,20400,211.85,53.40,32.77,61.58,61.36,7.77,32814.34,Handwritten
19762368.58,59160,144.57,51.60,24.58,59.29,558.64,4.77,44581.66,Handwritten
9803747.16,10200,164.41,39.38,40.10,76.90,361.36,46.23,79806.34,Handwritten
8433579.21,18360,130.21,71.52,32.98,65.87,85.36,28.23,51198.34,Handwritten
16283024.79,13260,248.11,18.33,40.37,79.31,241.36,48.23,71222.34,Handwritten
10656311.12,19380,169.04,11.19,26.70,56.94,30.64,33.23,42994.34,Handwritten
7858815.16,52020,170.00,36.24,32.12,65.40,381.72,3.65,25625.94,Handwritten
8752647.65,39780,148.75,6.96,24.87,55.60,241.72,8.35,21641.94,Handwritten
12634135.61,17340,140.69,14.73,31.61,74.43,49.72,0.65,894.06,Handwritten
5457384.98,66300,185.45,23.67,36.27,67.88,325.72,10.65,15797.94,Handwritten
5620359.16,52020,180.00,47.30,33.39,60.92,1245.72,2.65,99853.94,Handwritten
31102342.90,78540,142.13,9.23,24.91,48.59,1473.72,95.35,303473.94,Handwritten
9888139.43,15300,187.00,6.19,36.06,70.30,13.72,12.65,9066.06,Handwritten
5288497.90,9180,155.83,7.50,34.63,71.36,262.28,33.65,32790.06,Handwritten
10000461.20,8160,142.03,9.07,34.79,72.74,234.28,8.65,26978.06,Handwritten
9334881.71,11220,203.31,25.44,41.50,77.01,106.28,13.65,18366.06,Handwritten
24241883.47,25500,150.68,12.34,30.56,60.38,26.28,66.35,17953.94,Handwritten
7587473.74,8160,116.88,0.96,31.67,65.77,238.28,8.35,24438.06,Handwritten
7210363.63,14280,126.39,57.97,29.41,56.80,281.72,27.35,38553.94,Handwritten
20371674.25,21420,197.42,25.46,31.53,87.94,45.72,5.35,1469.94,Handwritten
29838147.34,36720,123.64,9.56,16.80,30.25,329.72,176.35,153737.94,Handwritten
19005047.33,8160,215.77,23.77,31.12,51.25,122.28,16.35,11030.06,Handwritten
9976260.31,19380,157.96,25.75,22.01,37.93,181.72,25.35,25877.94,Handwritten
7903207.61,8160,167.57,5.10,43.70,84.70,198.28,17.65,26006.06,Handwritten
3191211.27,6120,139.45,63.11,34.92,80.57,334.28,23.65,35958.06,Handwritten
6034134.96,15300,210.65,7.14,32.55,53.67,113.72,18.65,4686.06,Handwritten
11712116.12,2040,175.99,8.51,32.86,64.98,278.28,16.65,31478.06,Handwritten
6194477.20,9180,143.66,25.03,33.07,71.90,14.28,16.65,12734.06,Handwritten
13981505.25,45900,203.35,17.97,32.43,74.97,513.72,8.65,32113.94,Handwritten
7591175.21,41820,174.86,21.29,36.29,75.77,233.72,17.65,4233.94,Handwritten
33965656.31,22440,221.25,0.57,34.43,67.26,158.28,48.35,6838.06,Handwritten
3036706.91,5100,135.47,6.49,41.28,71.40,306.28,23.65,34166.06,Handwritten
16204689.20,17340,161.65,31.81,28.77,49.36,130.28,24.35,9654.06,Handwritten
7601013.64,16320,130.77,64.16,28.83,47.10,190.28,9.65,23718.06,Handwritten
29665919.73,32640,219.64,13.36,24.35,51.49,213.72,49.35,44373.94,Handwritten
8259149.34,25500,133.98,46.59,23.04,37.49,62.28,30.35,25.94,Handwritten
9886258.62,26520,154.06,68.85,26.61,46.73,25.72,8.35,905.94,Handwritten
10665124.02,7140,211.17,47.09,45.45,83.17,278.28,23.65,32374.06,Handwritten
15065515.47,9180,118.06,32.16,23.95,51.00,246.28,20.35,23286.06,Handwritten
11796734.04,3060,174.86,15.30,59.50,86.82,358.28,17.65,37206.06,Handwritten
5882333.86,16320,156.92,77.28,24.63,48.22,9.72,9.65,8118.06,Handwritten
11275635.26,29580,201.63,74.43,25.23,51.05,58.28,1.65,10638.06,Handwritten
11669355.26,32640,173.86,74.21,27.52,52.77,26.28,0.35,7126.06,Handwritten
7542900.00,8160,161.71,74.49,36.91,71.01,262.28,5.65,28758.06,Handwritten
6118834.29,7140,182.14,51.94,54.42,81.36,286.28,31.65,33846.06,Handwritten
14049350.89,3060,180.97,1.21,39.74,62.52,326.28,25.65,35606.06,Handwritten
8162653.98,30600,162.00,46.79,27.21,50.04,133.72,2.65,5333.94,Handwritten
11791544.62,16320,189.10,73.28,22.16,45.32,166.28,1.35,19206.06,Handwritten
16335207.71,11220,200.56,50.92,32.28,45.29,282.28,1.35,29530.06,Handwritten
10482643.48,18360,191.25,75.11,29.18,57.55,53.72,3.65,1926.06,Handwritten
8237174.55,31620,194.29,67.61,27.31,48.19,353.72,3.65,23273.94,Handwritten
7742163.91,17340,203.26,83.51,27.99,58.35,86.28,18.65,18486.06,Handwritten
9828409.42,34680,141.33,42.97,26.45,55.32,181.72,4.65,8237.94,Handwritten
12069575.20,22440,187.22,62.13,38.59,71.33,38.28,8.65,11494.06,Handwritten
6132427.89,7140,181.59,51.74,44.91,71.16,310.28,21.65,34230.06,Handwritten
8003004.16,20400,140.69,63.81,31.15,60.99,13.72,0.65,4026.06,Handwritten
7808082.88,14280,191.25,78.37,28.47,49.29,78.28,7.65,14326.06,Handwritten
7993559.75,21420,163.93,74.05,25.76,48.76,146.28,3.65,18726.06,Handwritten
10389271.04,8160,192.88,114.94,34.44,76.13,294.28,9.65,31830.06,Handwritten
5405418.37,36720,182.14,66.50,25.79,50.89,90.28,10.65,16234.06,Handwritten
2705622.86,10200,149.48,21.47,30.92,57.45,286.28,29.65,33606.06,Handwritten
9772764.97,20400,180.76,70.31,28.60,55.35,30.28,8.65,10862.06,Handwritten
11697150.29,18360,167.17,39.89,29.78,52.69,10.28,2.35,4926.06,Handwritten
15036911.13,12240,196.63,12.60,31.39,67.14,186.28,4.65,22306.06,Handwritten
15965392.83,7140,160.85,18.19,39.32,80.34,314.28,22.65,34586.06,Handwritten
7800351.61,12240,125.89,79.94,29.11,52.18,94.28,8.65,15918.06,Handwritten
9519056.02,13260,173.86,25.59,36.58,63.13,1.72,0.35,4662.06,Handwritten
8261476.63,36720,168.07,59.05,29.68,56.94,97.72,0.35,3785.94,Handwritten
9790208.45,14280,179.11,65.82,26.48,54.41,98.28,3.65,14694.06,Handwritten
14024729.57,20400,158.51,74.32,29.56,74.79,162.28,13.65,22510.06,Handwritten
2989085.71,2040,143.85,23.08,46.94,76.83,342.28,9.65,35574.06,Handwritten
8357060.99,24480,155.49,35.36,28.64,55.10,21.72,5.65,5470.06,Handwritten
9676755.88,32640,157.86,56.95,27.63,57.64,437.72,3.65,30329.94,Handwritten
9207977.14,7140,224.64,21.64,42.60,104.43,286.28,45.65,35526.06,Handwritten
13373743.92,22440,181.72,66.60,33.54,68.84,250.28,0.65,26994.06,Handwritten
7366572.47,4080,173.40,12.14,58.19,97.63,350.28,37.65,37766.06,Handwritten
13321759.42,14280,171.98,50.93,24.98,62.06,122.28,1.65,16142.06,Handwritten
8029190.08,146880,136.14,64.36,26.49,51.00,1553.72,30.35,190713.94,Handwritten
8308187.81,7650,158.60,47.86,36.78,63.33,169.19,2.93,18640.44,Handwritten
5973253.83,20910,199.57,35.67,38.81,66.39,280.81,15.93,9198.56,Handwritten
13670463.61,25755,191.25,51.36,40.11,67.08,110.19,4.93,14414.44,Handwritten
7884157.06,11220,203.35,9.85,38.99,71.51,43.19,5.93,9427.44,Handwritten
20777183.82,15300,178.50,9.81,23.55,45.59,18.81,5.07,255.56,Handwritten
24591437.22,15555,191.97,53.94,36.95,75.47,27.19,4.07,4273.44,Handwritten
11132846.77,39525,187.59,20.91,33.55,61.46,75.81,2.07,3909.56,Handwritten
16078470.50,7395,236.57,8.97,46.70,88.30,61.19,1.93,9429.44,Handwritten
10312783.65,15045,218.57,8.25,42.01,74.83,34.81,7.93,4167.44,Handwritten
7978102.09,8925,201.53,12.38,51.61,75.36,212.19,22.93,26246.44,Handwritten
8066330.12,11985,218.57,44.43,40.85,64.32,123.19,21.93,20435.44,Handwritten
7761811.25,32895,179.11,61.12,35.97,49.99,232.81,0.93,15621.56,Handwritten
13749247.60,16575,223.90,61.29,27.76,75.99,51.81,2.93,518.44,Handwritten
20684595.13,30855,167.72,57.45,24.20,51.89,262.81,64.07,62276.56,Handwritten
16862518.35,21930,162.08,71.70,26.39,63.57,284.81,33.07,43823.56,Handwritten
22167251.64,28050,119.33,50.86,18.98,45.97,438.81,71.07,94485.56,Handwritten
17146251.05,19125,198.70,31.07,46.67,89.12,192.19,7.93,21646.44,Handwritten
16308840.75,25755,241.75,52.26,32.16,84.45,96.19,7.93,14254.44,Handwritten
10894719.63,43860,181.69,68.56,33.11,81.04,398.81,4.93,26305.56,Handwritten
12590556.37,14280,153.00,64.77,33.83,83.33,93.81,4.93,1905.56,Handwritten
11924281.63,21420,196.42,55.17,27.35,72.53,7.19,10.93,8628.44,Handwritten
16614985.96,25500,193.67,35.74,26.87,94.11,63.81,5.93,974.44,Handwritten
6194186.58,37485,168.56,19.48,30.44,91.33,27.19,25.93,15943.44,Handwritten
9761812.33,37230,173.27,85.75,34.63,74.13,235.81,6.93,11961.56,Handwritten
15397548.10,22185,145.71,27.33,23.32,59.16,201.81,6.07,17343.56,Handwritten
7857900.94,6120,201.53,9.11,43.98,108.06,328.19,22.93,33438.44,Handwritten
16439846.94,59670,187.75,70.79,33.23,83.82,259.81,6.07,22621.56,Handwritten
16788250.46,9690,147.12,41.63,30.77,87.67,220.19,6.93,23606.44,Handwritten
16847279.42,18870,168.13,50.13,29.15,74.61,326.81,6.07,28718.56,Handwritten
26371922.86,14535,177.91,22.09,36.28,96.66,83.19,1.07,10256.44,Handwritten
9255366.99,31620,199.86,23.02,37.98,84.70,109.81,10.93,29.56,Handwritten
12273874.03,41820,172.30,13.69,31.01,85.47,0.19,10.93,8110.44,Handwritten
7201219.89,11475,192.30,22.87,32.07,91.13,56.19,23.93,16934.44,Handwritten
10569548.95,30855,147.63,80.79,26.35,70.05,71.81,8.93,1806.44,Handwritten
4852873.69,8160,192.55,45.42,31.84,84.81,315.19,35.93,33945.44,Handwritten
8296147.71,9180,216.94,14.07,47.89,72.48,188.19,17.93,23618.44,Handwritten
8219852.83,14280,225.86,39.62,33.91,50.57,8.81,14.93,9144.44,Handwritten
5489473.02,9945,130.21,36.10,27.76,55.00,206.19,9.07,19154.44,Handwritten
24772978.32,11985,193.31,47.64,27.30,47.01,146.81,39.07,30917.56,Handwritten
23201630.44,24225,192.97,5.28,31.04,74.04,165.81,26.07,25707.56,Handwritten
10243933.65,40035,214.35,62.97,35.03,80.30,5.81,15.93,9776.44,Handwritten
7278189.44,29070,156.64,32.20,33.17,89.30,104.19,14.93,17054.44,Handwritten
12614424.34,17595,124.14,9.69,20.24,43.73,148.81,67.07,46985.56,Handwritten
9017848.56,2040,209.46,3.79,61.47,69.04,360.19,28.93,35758.44,Handwritten
16027506.14,7905,224.55,40.69,48.11,76.46,260.19,17.93,28442.44,Handwritten
10907021.21,11730,191.97,44.99,43.14,61.35,184.81,4.07,14594.56,Handwritten
9631490.70,15300,166.18,52.20,39.31,57.08,483.81,4.07,41205.56,Handwritten
13912188.30,16830,200.56,56.76,36.32,65.10,177.81,4.07,13971.56,Handwritten
36447721.14,40800,155.83,26.62,28.53,50.54,363.81,95.07,101505.56,Handwritten
39629310.28,18615,255.00,46.83,42.04,64.56,203.19,8.07,19085.44,Handwritten
21041093.08,10200,230.84,64.42,40.04,66.71,138.19,10.07,12484.44,Handwritten
23414966.75,6120,249.14,69.95,43.76,63.33,212.19,2.07,21146.44,Handwritten
46297101.48,34935,162.40,31.32,26.18,45.70,489.81,94.07,123279.56,Handwritten
18451783.68,20910,210.00,70.47,34.42,54.84,13.81,0.07,2344.44,Handwritten
17173342.61,6375,188.89,55.88,41.32,71.71,187.19,3.93,20345.44,Handwritten
11011634.38,12240,149.81,33.82,39.94,71.88,320.19,4.93,31214.44,Handwritten
13846982.06,6375,190.44,62.26,45.07,66.74,231.19,5.93,24279.44,Handwritten
9532718.53,8160,193.80,22.05,38.18,60.29,103.19,9.93,15419.44,Handwritten
16907759.68,13260,226.67,0.64,37.99,68.44,219.19,3.93,22937.44,Handwritten
11252733.89,5100,167.85,32.19,44.45,77.18,316.19,5.93,30994.44,Handwritten
7860615.83,6630,187.27,31.79,66.27,101.07,280.19,20.93,30190.44,Handwritten
7456120.03,9690,181.64,45.79,55.19,75.75,148.19,11.93,19330.44,Handwritten
7801110.51,21420,214.20,66.43,50.84,73.70,85.19,9.93,14069.44,Handwritten
19275006.76,15810,205.84,46.01,45.50,70.74,41.19,1.93,7769.44,Handwritten
8631560.14,3825,212.50,7.87,62.89,125.96,315.19,30.93,33440.44,Handwritten
3756953.13,5355,233.75,49.01,57.55,97.13,336.19,48.93,36014.44,Handwritten
15947953.26,6120,205.32,53.07,48.69,71.80,288.19,7.93,29038.44,Handwritten
7139719.48,6375,204.72,18.82,57.16,87.44,228.19,13.93,25546.44,Handwritten
12604513.53,28560,234.94,56.14,41.06,55.16,532.81,4.07,45566.56,Handwritten
9815036.95,20400,220.62,72.63,42.35,59.32,195.81,4.07,15573.56,Handwritten
9216684.85,32895,197.70,74.14,39.56,56.00,242.81,4.07,19756.56,Handwritten
14438526.88,13005,213.97,76.29,38.53,65.93,239.81,2.07,18177.56,Handwritten
21887242.70,14790,132.00,8.60,37.61,90.15,122.69,5.94,3757.73,Handwritten
15862896.33,13260,159.38,31.55,41.58,99.41,111.31,10.94,18267.27,Handwritten
12719262.31,28815,193.80,35.67,48.70,87.42,55.69,15.94,7877.27,Handwritten
21667330.48,30855,226.27,21.77,44.72,95.02,190.69,19.94,668.27,Handwritten
8486322.90,20400,165.00,1.04,39.92,96.87,60.31,22.94,19923.27,Handwritten
37575112.58,57885,125.84,57.72,23.80,55.89,260.69,63.06,70618.73,Handwritten
29292473.63,54060,209.87,81.91,30.34,67.91,163.69,22.06,26898.73,Handwritten
26508449.86,48450,178.79,69.83,39.10,87.35,26.31,3.94,7883.27,Handwritten
16562064.04,18105,158.28,80.92,45.34,101.78,370.31,3.94,37811.27,Handwritten
12782662.89,18360,161.21,99.22,38.92,93.78,246.31,3.94,27023.27,Handwritten
16782198.44,39780,211.03,75.17,45.34,92.82,103.69,3.94,3426.73,Handwritten
17837502.17,49980,187.59,83.40,43.02,94.99,96.69,3.94,2817.73,Handwritten
9213312.35,15300,155.07,24.14,53.35,105.48,126.31,16.94,21939.27,Handwritten
15056355.43,48705,222.38,81.34,41.80,91.57,364.69,4.94,25230.73,Handwritten
28392083.74,15555,136.61,28.39,25.61,57.32,435.31,6.94,43775.27,Handwritten
7961510.27,7140,182.59,31.39,43.98,106.76,436.31,9.94,44165.27,Handwritten
18946768.84,13770,100.81,32.30,32.22,74.50,305.31,4.94,32389.27,Handwritten
19284614.56,15045,162.27,65.44,30.17,71.82,51.69,2.94,507.27,Handwritten
17120919.66,11220,127.50,66.40,42.85,92.34,345.31,16.94,38145.27,Handwritten
19451398.93,10710,155.34,98.23,39.74,98.74,244.31,3.94,26849.27,Handwritten
15673629.61,11730,150.68,82.27,37.30,80.42,5.31,2.94,5523.27,Handwritten
15434801.40,77265,154.72,79.80,33.02,75.11,974.69,1.94,82229.73,Handwritten
18769269.20,25500,174.15,46.25,42.04,85.28,318.31,8.94,34387.27,Handwritten
15513089.57,25500,166.05,81.30,37.47,80.91,68.69,4.94,225.27,Handwritten
18980809.84,31620,176.07,51.07,38.18,86.13,469.69,6.94,32244.73,Handwritten
9236659.86,21420,145.71,79.95,44.42,86.36,56.31,13.94,15313.27,Handwritten
14440849.70,35445,197.20,21.36,48.68,111.50,224.69,15.94,4797.73,Handwritten
9600173.37,13260,216.10,0.94,44.71,115.83,338.31,31.94,40627.27,Handwritten
9656372.28,33915,129.16,92.52,42.48,88.64,36.31,13.94,13773.27,Handwritten
13584954.06,10200,200.60,80.76,43.62,99.09,288.31,15.94,33677.27,Handwritten
6941688.61,10200,96.63,60.28,33.47,78.32,336.31,4.06,33237.27,Handwritten
21823240.68,22185,159.38,72.48,34.69,65.43,76.69,13.06,11532.73,Handwritten
28679088.47,10455,135.84,34.98,36.54,78.22,27.69,16.06,8134.73,Handwritten
16297985.93,13005,100.12,23.27,23.79,47.37,6.69,72.06,36407.73,Handwritten
12845237.21,8670,178.10,73.21,49.91,113.58,323.31,27.94,38882.27,Handwritten
15488806.53,20910,180.97,97.84,44.47,75.97,454.69,2.06,39921.73,Handwritten
13498342.38,22695,202.84,65.71,42.52,69.89,415.69,2.94,31524.73,Handwritten
24087378.45,22440,159.73,26.83,45.59,86.98,67.31,0.06,9566.27,Handwritten
29774343.77,52530,122.04,60.36,28.35,63.39,776.69,49.06,131672.73,Handwritten
15449606.45,157590,198.33,87.94,29.24,66.05,1080.69,8.06,107853.73,Handwritten
22091131.20,9945,178.19,53.53,43.04,75.94,239.31,7.94,27610.27,Handwritten
9569743.75,25500,154.19,78.51,37.35,78.88,150.31,4.94,19059.27,Handwritten
11474751.74,16830,160.19,84.47,33.64,78.92,17.69,12.94,9059.27,Handwritten
15321781.72,22695,114.61,88.65,31.45,76.28,72.31,1.94,10953.27,Handwritten
11268393.65,29580,136.00,91.91,32.63,67.72,42.31,0.94,7787.27,Handwritten
14992820.60,88485,159.73,86.78,34.28,78.34,364.69,0.06,29745.73,Handwritten
13793794.43,10965,155.83,101.08,40.83,86.14,175.31,18.94,26291.27,Handwritten
12894687.71,28815,162.00,62.11,41.62,82.73,60.31,5.94,11797.27,Handwritten
14568419.75,82365,148.52,93.16,33.91,72.84,245.69,0.06,18916.73,Handwritten
15957324.85,9180,171.98,108.41,36.02,82.46,127.31,4.94,17081.27,Handwritten
11061152.68,15045,116.75,94.40,36.08,82.21,44.31,7.94,11425.27,Handwritten
16186751.76,9945,118.81,49.82,34.11,79.33,281.31,2.94,29811.27,Handwritten
12050443.08,22440,142.95,63.08,46.47,97.77,322.31,24.94,38171.27,Handwritten
16472566.27,7905,163.31,105.55,38.04,81.01,127.31,1.94,15848.27,Handwritten
13895593.90,8925,251.08,117.73,46.64,106.43,422.31,25.94,44887.27,Handwritten
11738771.35,18615,117.47,21.68,38.75,87.38,269.31,1.94,28486.27,Handwritten
13274853.88,54060,145.71,83.68,40.78,90.64,43.31,6.94,10847.27,Handwritten
8260440.45,8670,222.10,24.21,50.76,113.08,236.31,28.94,33703.27,Handwritten
15353933.73,5355,147.00,103.37,40.98,82.09,280.31,5.94,30497.27,Handwritten
11374416.37,52275,138.80,96.78,36.02,74.63,148.31,11.94,21617.27,Handwritten
15230216.02,163710,204.00,94.73,37.16,76.99,1001.69,0.94,86172.73,Handwritten
8457952.54,28050,137.06,91.32,37.08,81.54,129.31,10.94,19707.27,Handwritten
12445820.52,15300,147.63,83.13,38.52,89.20,288.31,14.94,33427.27,Handwritten
12636416.90,17595,97.06,39.34,25.29,48.41,109.69,64.06,48012.73,Handwritten
47906101.70,14280,151.79,4.44,36.90,66.72,110.31,77.06,19476.73,Handwritten
42055545.49,33915,118.39,17.19,33.44,60.34,652.69,133.06,214356.73,Handwritten
15200451.51,10200,202.77,67.10,50.37,87.72,331.31,7.94,35246.27,Handwritten
13117440.33,30090,168.80,30.64,47.64,86.46,128.51,8.81,4763.97,Handwritten
6117593.45,10200,186.76,47.85,48.18,70.52,115.49,8.81,12560.03,Handwritten
13919968.46,14790,165.21,0.04,38.54,70.75,153.49,8.81,15258.03,Handwritten
10393568.25,21420,236.79,13.17,59.01,90.04,134.51,9.81,4715.97,Handwritten
10153193.81,12240,123.30,60.41,47.19,72.80,45.49,11.19,1710.03,Handwritten
10783603.99,11730,140.69,28.25,43.98,80.49,84.51,7.19,8423.97,Handwritten
7029539.98,15810,121.83,72.93,46.55,75.71,76.51,10.19,8975.97,Handwritten
8562233.29,21420,112.09,38.82,38.13,79.23,104.51,11.19,11939.97,Handwritten
13036852.09,37230,149.81,35.40,53.63,91.89,342.51,0.19,26095.97,Handwritten
7510197.98,9180,150.68,39.25,50.88,92.65,139.49,13.81,15264.03,Handwritten
8544378.45,25500,136.48,80.97,49.95,88.06,236.51,8.81,12431.97,Handwritten
8060952.54,35700,140.07,78.24,52.53,89.89,404.51,8.81,24359.97,Handwritten
5428765.84,9690,150.00,4.19,49.86,94.23,197.49,11.81,18808.03,Handwritten
8707038.20,10710,138.43,17.19,62.55,108.04,47.49,9.81,8024.03,Handwritten
7543242.37,5610,129.20,15.17,49.73,76.64,125.49,4.81,12414.03,Handwritten
5722808.41,15300,130.95,91.12,38.69,74.21,55.49,5.81,7448.03,Handwritten
11772805.88,6630,217.98,2.54,52.73,90.29,167.49,17.81,17800.03,Handwritten
9659658.53,7140,95.20,49.40,43.33,81.11,59.49,4.81,7464.03,Handwritten
7001259.11,6120,108.18,26.61,53.43,79.25,159.49,13.81,16584.03,Handwritten
7679229.85,2040,136.61,23.33,61.88,75.54,271.49,23.81,24656.03,Handwritten
4742049.35,16320,122.40,69.64,48.65,78.18,56.51,4.81,1235.97,Handwritten
2285399.27,6630,119.00,8.90,50.95,75.71,167.49,19.81,18144.03,Handwritten
5333881.69,4590,160.56,86.67,65.32,94.44,267.49,25.81,24576.03,Handwritten
6921068.09,9180,129.20,80.59,47.67,73.82,68.51,4.81,2135.97,Handwritten
8157803.08,7140,103.38,65.53,45.43,73.84,143.49,5.81,13960.03,Handwritten
7528563.85,14790,138.43,50.30,46.41,77.92,158.51,9.81,6395.97,Handwritten
8480117.13,9690,122.89,78.46,42.04,72.76,162.51,3.19,13201.97,Handwritten
7844753.24,38760,150.99,76.76,53.09,85.09,322.51,3.81,21847.97,Handwritten
7726926.27,10200,129.04,75.00,49.61,80.83,54.51,3.19,4237.97,Handwritten
5937961.03,8160,101.39,86.91,37.43,68.10,75.49,3.19,6552.03,Handwritten
9726507.34,12240,131.04,58.07,46.24,82.84,37.49,7.81,6720.03,Handwritten
11735314.35,14790,142.03,69.25,45.78,80.24,46.51,0.81,2029.97,Handwritten
9721825.58,12750,174.30,109.32,44.33,87.15,48.51,0.81,2187.97,Handwritten
9350749.50,34170,130.61,40.70,42.08,65.91,474.51,2.19,38283.97,Handwritten
6741932.22,26520,138.00,115.26,45.57,76.36,502.51,5.19,43105.97,Handwritten
9730932.45,8160,130.95,54.57,44.15,69.92,105.49,5.81,11148.03,Handwritten
